Type,Path,Class,Fname,xTrain,xCorrect,xWrong,Mean,Var
Train,data/train/Shoes-Athletic/7672941.3.jpg,Shoes-Athletic,7672941.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8081986.1151.jpg,Shoes-Athletic,8081986.1151.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7673191.744.jpg,Shoes-Athletic,7673191.744.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8074549.390369.jpg,Shoes-Athletic,8074549.390369.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8074609.390429.jpg,Shoes-Athletic,8074609.390429.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8069578.24846.jpg,Shoes-Athletic,8069578.24846.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8063553.391919.jpg,Shoes-Athletic,8063553.391919.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7305987.92667.jpg,Shoes-Athletic,7305987.92667.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7984968.151.jpg,Shoes-Athletic,7984968.151.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8029807.23239.jpg,Shoes-Athletic,8029807.23239.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7754895.277404.jpg,Shoes-Athletic,7754895.277404.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8074625.390451.jpg,Shoes-Athletic,8074625.390451.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8040043.3.jpg,Shoes-Athletic,8040043.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8022109.251692.jpg,Shoes-Athletic,8022109.251692.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8076043.252.jpg,Shoes-Athletic,8076043.252.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7883887.390418.jpg,Shoes-Athletic,7883887.390418.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7942121.6124.jpg,Shoes-Athletic,7942121.6124.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7972379.3.jpg,Shoes-Athletic,7972379.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8081985.418.jpg,Shoes-Athletic,8081985.418.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8040043.401.jpg,Shoes-Athletic,8040043.401.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7980945.357529.jpg,Shoes-Athletic,7980945.357529.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8016979.368783.jpg,Shoes-Athletic,8016979.368783.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8023625.5743.jpg,Shoes-Athletic,8023625.5743.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7719174.359.jpg,Shoes-Athletic,7719174.359.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7973600.354176.jpg,Shoes-Athletic,7973600.354176.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7575413.3.jpg,Shoes-Athletic,7575413.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7163446.14.jpg,Shoes-Athletic,7163446.14.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7931262.401.jpg,Shoes-Athletic,7931262.401.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8074611.390439.jpg,Shoes-Athletic,8074611.390439.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8025761.12293.jpg,Shoes-Athletic,8025761.12293.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8124232.407038.jpg,Shoes-Athletic,8124232.407038.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8164789.3850.jpg,Shoes-Athletic,8164789.3850.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8078967.3.jpg,Shoes-Athletic,8078967.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8048947.1334.jpg,Shoes-Athletic,8048947.1334.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7810118.359857.jpg,Shoes-Athletic,7810118.359857.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7963373.108615.jpg,Shoes-Athletic,7963373.108615.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8041585.755.jpg,Shoes-Athletic,8041585.755.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7980891.357516.jpg,Shoes-Athletic,7980891.357516.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8059247.3.jpg,Shoes-Athletic,8059247.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7575413.14.jpg,Shoes-Athletic,7575413.14.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7931181.3.jpg,Shoes-Athletic,7931181.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7976713.133.jpg,Shoes-Athletic,7976713.133.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8074611.390434.jpg,Shoes-Athletic,8074611.390434.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8081984.43192.jpg,Shoes-Athletic,8081984.43192.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7972892.250663.jpg,Shoes-Athletic,7972892.250663.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7222544.8313.jpg,Shoes-Athletic,7222544.8313.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7743163.37664.jpg,Shoes-Athletic,7743163.37664.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7984398.354199.jpg,Shoes-Athletic,7984398.354199.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8041914.241589.jpg,Shoes-Athletic,8041914.241589.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7980625.158.jpg,Shoes-Athletic,7980625.158.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7980007.40591.jpg,Shoes-Athletic,7980007.40591.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7931182.10623.jpg,Shoes-Athletic,7931182.10623.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8004006.4830.jpg,Shoes-Athletic,8004006.4830.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8140614.559.jpg,Shoes-Athletic,8140614.559.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7864790.5743.jpg,Shoes-Athletic,7864790.5743.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8046927.183092.jpg,Shoes-Athletic,8046927.183092.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8047806.378634.jpg,Shoes-Athletic,8047806.378634.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8076021.744.jpg,Shoes-Athletic,8076021.744.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7980919.357520.jpg,Shoes-Athletic,7980919.357520.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8074671.144.jpg,Shoes-Athletic,8074671.144.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7864814.315337.jpg,Shoes-Athletic,7864814.315337.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7959883.133.jpg,Shoes-Athletic,7959883.133.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7892370.3941.jpg,Shoes-Athletic,7892370.3941.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7218885.655.jpg,Shoes-Athletic,7218885.655.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7985235.183092.jpg,Shoes-Athletic,7985235.183092.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8004010.14874.jpg,Shoes-Athletic,8004010.14874.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7403634.373681.jpg,Shoes-Athletic,7403634.373681.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7931237.5743.jpg,Shoes-Athletic,7931237.5743.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8022109.2557.jpg,Shoes-Athletic,8022109.2557.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8036671.375217.jpg,Shoes-Athletic,8036671.375217.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8140605.413063.jpg,Shoes-Athletic,8140605.413063.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8023710.699.jpg,Shoes-Athletic,8023710.699.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7917331.7778.jpg,Shoes-Athletic,7917331.7778.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8164779.552.jpg,Shoes-Athletic,8164779.552.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8074572.390386.jpg,Shoes-Athletic,8074572.390386.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7980556.96223.jpg,Shoes-Athletic,7980556.96223.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7882817.151.jpg,Shoes-Athletic,7882817.151.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7863073.6124.jpg,Shoes-Athletic,7863073.6124.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7980513.20660.jpg,Shoes-Athletic,7980513.20660.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7991222.32950.jpg,Shoes-Athletic,7991222.32950.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7733952.23021.jpg,Shoes-Athletic,7733952.23021.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8053106.380460.jpg,Shoes-Athletic,8053106.380460.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7951346.6020.jpg,Shoes-Athletic,7951346.6020.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8023700.6583.jpg,Shoes-Athletic,8023700.6583.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7987890.359861.jpg,Shoes-Athletic,7987890.359861.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8140605.43192.jpg,Shoes-Athletic,8140605.43192.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7955097.30705.jpg,Shoes-Athletic,7955097.30705.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8081645.3083.jpg,Shoes-Athletic,8081645.3083.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7864804.43.jpg,Shoes-Athletic,7864804.43.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7604642.29627.jpg,Shoes-Athletic,7604642.29627.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8081441.3.jpg,Shoes-Athletic,8081441.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8041656.411.jpg,Shoes-Athletic,8041656.411.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8074622.390449.jpg,Shoes-Athletic,8074622.390449.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7967717.214746.jpg,Shoes-Athletic,7967717.214746.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7215063.8313.jpg,Shoes-Athletic,7215063.8313.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7592168.23581.jpg,Shoes-Athletic,7592168.23581.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7882757.3691.jpg,Shoes-Athletic,7882757.3691.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7919124.334667.jpg,Shoes-Athletic,7919124.334667.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8053569.2957.jpg,Shoes-Athletic,8053569.2957.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7974034.354355.jpg,Shoes-Athletic,7974034.354355.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7864808.374661.jpg,Shoes-Athletic,7864808.374661.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8041648.275.jpg,Shoes-Athletic,8041648.275.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7998947.18.jpg,Shoes-Athletic,7998947.18.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7733877.354322.jpg,Shoes-Athletic,7733877.354322.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8023669.6583.jpg,Shoes-Athletic,8023669.6583.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7929683.339582.jpg,Shoes-Athletic,7929683.339582.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7810105.359837.jpg,Shoes-Athletic,7810105.359837.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8053555.139.jpg,Shoes-Athletic,8053555.139.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8129986.30231.jpg,Shoes-Athletic,8129986.30231.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8053110.2954.jpg,Shoes-Athletic,8053110.2954.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7903445.330645.jpg,Shoes-Athletic,7903445.330645.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7917331.8744.jpg,Shoes-Athletic,7917331.8744.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7987945.3.jpg,Shoes-Athletic,7987945.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7765867.151.jpg,Shoes-Athletic,7765867.151.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8090514.3.jpg,Shoes-Athletic,8090514.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7980864.357513.jpg,Shoes-Athletic,7980864.357513.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8074677.744.jpg,Shoes-Athletic,8074677.744.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7963073.308705.jpg,Shoes-Athletic,7963073.308705.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7864804.374661.jpg,Shoes-Athletic,7864804.374661.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7727486.353842.jpg,Shoes-Athletic,7727486.353842.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7985249.29674.jpg,Shoes-Athletic,7985249.29674.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7974005.46919.jpg,Shoes-Athletic,7974005.46919.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7931216.10623.jpg,Shoes-Athletic,7931216.10623.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7979996.6124.jpg,Shoes-Athletic,7979996.6124.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8030649.632.jpg,Shoes-Athletic,8030649.632.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7972995.371531.jpg,Shoes-Athletic,7972995.371531.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7991357.958.jpg,Shoes-Athletic,7991357.958.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7987880.359848.jpg,Shoes-Athletic,7987880.359848.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8022981.251692.jpg,Shoes-Athletic,8022981.251692.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8046483.378243.jpg,Shoes-Athletic,8046483.378243.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8074553.390174.jpg,Shoes-Athletic,8074553.390174.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7980864.357514.jpg,Shoes-Athletic,7980864.357514.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8069578.18276.jpg,Shoes-Athletic,8069578.18276.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8101139.1802.jpg,Shoes-Athletic,8101139.1802.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8074642.29674.jpg,Shoes-Athletic,8074642.29674.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7863073.401.jpg,Shoes-Athletic,7863073.401.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8013374.367322.jpg,Shoes-Athletic,8013374.367322.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8022109.754.jpg,Shoes-Athletic,8022109.754.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7980531.96223.jpg,Shoes-Athletic,7980531.96223.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8055339.14.jpg,Shoes-Athletic,8055339.14.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7980033.143.jpg,Shoes-Athletic,7980033.143.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8025795.371541.jpg,Shoes-Athletic,8025795.371541.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8074596.29674.jpg,Shoes-Athletic,8074596.29674.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8146854.60136.jpg,Shoes-Athletic,8146854.60136.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8031118.373677.jpg,Shoes-Athletic,8031118.373677.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7980885.343858.jpg,Shoes-Athletic,7980885.343858.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8046497.378251.jpg,Shoes-Athletic,8046497.378251.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8046497.377470.jpg,Shoes-Athletic,8046497.377470.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8146817.415821.jpg,Shoes-Athletic,8146817.415821.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7980007.6583.jpg,Shoes-Athletic,7980007.6583.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8069541.1850.jpg,Shoes-Athletic,8069541.1850.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7984968.911.jpg,Shoes-Athletic,7984968.911.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7883885.354119.jpg,Shoes-Athletic,7883885.354119.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7843289.72.jpg,Shoes-Athletic,7843289.72.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7980647.151.jpg,Shoes-Athletic,7980647.151.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8146855.41892.jpg,Shoes-Athletic,8146855.41892.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7980048.2557.jpg,Shoes-Athletic,7980048.2557.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7949185.2537.jpg,Shoes-Athletic,7949185.2537.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7835168.3.jpg,Shoes-Athletic,7835168.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8074626.390452.jpg,Shoes-Athletic,8074626.390452.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8030649.559.jpg,Shoes-Athletic,8030649.559.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8063554.391950.jpg,Shoes-Athletic,8063554.391950.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7256792.393058.jpg,Shoes-Athletic,7256792.393058.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8013389.367350.jpg,Shoes-Athletic,8013389.367350.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7985083.2551.jpg,Shoes-Athletic,7985083.2551.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8069711.6583.jpg,Shoes-Athletic,8069711.6583.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7909992.5078.jpg,Shoes-Athletic,7909992.5078.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/7654237.3.jpg,Shoes-Athletic,7654237.3.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8074564.390168.jpg,Shoes-Athletic,8074564.390168.jpg,0.0,0.0,0.0,,
Train,data/train/Shoes-Athletic/8036843.375295.jpg,Shoes-Athletic,8036843.375295.jpg,0.0,0.0,0.0,,
